timestamp,time_offset,power_w,gpu_clock_mhz,mem_clock_mhz,util_gpu_pct,util_mem_pct,time_interval,energy_j,phase,event,request_id,ttft_s,total_duration_s,prompt_tokens,output_tokens,input_length,total_energy_j,j_per_output_token
1773753801.9446685,0.0001373291015625,56.168,1530.0,877.0,86.0,89.01863098144531,0.05,2.8084000000000002,prefill,,req-736b67d2-20c8-4526-ae19-fcd436904092,0.05135130799953913,3.2623273379995226,110,128,400,579.6113385974407,4.528213582792506
1773753801.9959779,0.05144667625427246,236.562,1530.0,877.0,53.0,89.01863098144531,0.05130934715270996,12.137841781139374,decode,TTFT,req-736b67d2-20c8-4526-ae19-fcd436904092,0.05135130799953913,3.2623273379995226,110,128,400,579.6113385974407,4.528213582792506
1773753802.0473423,0.10281109809875488,197.08,1530.0,877.0,53.0,89.01863098144531,0.05136442184448242,10.122900257110595,decode,,req-736b67d2-20c8-4526-ae19-fcd436904092,0.05135130799953913,3.2623273379995226,110,128,400,579.6113385974407,4.528213582792506
1773753802.0987153,0.15418410301208496,181.556,1530.0,877.0,53.0,89.01863098144531,0.05137300491333008,9.327077280044556,decode,,req-736b67d2-20c8-4526-ae19-fcd436904092,0.05135130799953913,3.2623273379995226,110,128,400,579.6113385974407,4.528213582792506
1773753802.1499734,0.20544219017028809,176.104,1530.0,877.0,95.0,89.01863098144531,0.051258087158203125,9.026754180908204,decode,,req-736b67d2-20c8-4526-ae19-fcd436904092,0.05135130799953913,3.2623273379995226,110,128,400,579.6113385974407,4.528213582792506
1773753802.2012758,0.2567446231842041,178.278,1530.0,877.0,95.0,89.01863098144531,0.051302433013916016,9.146095152854919,decode,,req-736b67d2-20c8-4526-ae19-fcd436904092,0.05135130799953913,3.2623273379995226,110,128,400,579.6113385974407,4.528213582792506
1773753802.2526233,0.3080921173095703,170.398,1530.0,877.0,95.0,89.01863098144531,0.05134749412536621,8.749510303974152,decode,,req-736b67d2-20c8-4526-ae19-fcd436904092,0.05135130799953913,3.2623273379995226,110,128,400,579.6113385974407,4.528213582792506
1773753802.3053436,0.3608124256134033,167.973,1530.0,877.0,86.0,89.01863098144531,0.05272030830383301,8.855588346719742,decode,,req-736b67d2-20c8-4526-ae19-fcd436904092,0.05135130799953913,3.2623273379995226,110,128,400,579.6113385974407,4.528213582792506
1773753802.3566551,0.4121239185333252,171.854,1530.0,877.0,86.0,89.01863098144531,0.051311492919921875,8.818085304260254,decode,,req-736b67d2-20c8-4526-ae19-fcd436904092,0.05135130799953913,3.2623273379995226,110,128,400,579.6113385974407,4.528213582792506
1773753802.4080453,0.4635140895843506,175.134,1530.0,877.0,86.0,89.01863098144531,0.05139017105102539,9.00016621685028,decode,,req-736b67d2-20c8-4526-ae19-fcd436904092,0.05135130799953913,3.2623273379995226,110,128,400,579.6113385974407,4.528213582792506
1773753802.4594772,0.5149459838867188,170.286,1530.0,877.0,87.0,89.01863098144531,0.051431894302368164,8.758131553173065,decode,,req-736b67d2-20c8-4526-ae19-fcd436904092,0.05135130799953913,3.2623273379995226,110,128,400,579.6113385974407,4.528213582792506
1773753802.5108607,0.5663294792175293,173.309,1530.0,877.0,87.0,89.01863098144531,0.05138349533081055,8.905222192287445,decode,,req-736b67d2-20c8-4526-ae19-fcd436904092,0.05135130799953913,3.2623273379995226,110,128,400,579.6113385974407,4.528213582792506
1773753802.5622735,0.6177423000335693,173.195,1530.0,877.0,87.0,89.01863098144531,0.05141282081604004,8.904443501234054,decode,,req-736b67d2-20c8-4526-ae19-fcd436904092,0.05135130799953913,3.2623273379995226,110,128,400,579.6113385974407,4.528213582792506
1773753802.6136794,0.6691482067108154,172.596,1530.0,877.0,87.0,89.01863098144531,0.051405906677246094,8.872453868865968,decode,,req-736b67d2-20c8-4526-ae19-fcd436904092,0.05135130799953913,3.2623273379995226,110,128,400,579.6113385974407,4.528213582792506
1773753802.6660972,0.7215659618377686,175.735,1530.0,877.0,87.0,89.01863098144531,0.052417755126953125,9.211634197235108,decode,,req-736b67d2-20c8-4526-ae19-fcd436904092,0.05135130799953913,3.2623273379995226,110,128,400,579.6113385974407,4.528213582792506
1773753802.7173903,0.7728590965270996,176.22,1530.0,877.0,87.0,89.01863098144531,0.051293134689331055,9.038876194953918,decode,,req-736b67d2-20c8-4526-ae19-fcd436904092,0.05135130799953913,3.2623273379995226,110,128,400,579.6113385974407,4.528213582792506
1773753802.768658,0.8241267204284668,178.16,1530.0,877.0,87.0,89.01863098144531,0.05126762390136719,9.133839874267577,decode,,req-736b67d2-20c8-4526-ae19-fcd436904092,0.05135130799953913,3.2623273379995226,110,128,400,579.6113385974407,4.528213582792506
1773753802.8199131,0.8753819465637207,178.16,1530.0,877.0,88.0,89.01863098144531,0.051255226135253906,9.131631088256835,decode,,req-736b67d2-20c8-4526-ae19-fcd436904092,0.05135130799953913,3.2623273379995226,110,128,400,579.6113385974407,4.528213582792506
1773753802.8712037,0.9266724586486816,179.616,1530.0,877.0,88.0,89.01863098144531,0.05129051208496094,9.212596618652345,decode,,req-736b67d2-20c8-4526-ae19-fcd436904092,0.05135130799953913,3.2623273379995226,110,128,400,579.6113385974407,4.528213582792506
1773753802.9224668,0.9779355525970459,178.528,1530.0,877.0,88.0,89.01863098144531,0.05126309394836426,9.151897636413574,decode,,req-736b67d2-20c8-4526-ae19-fcd436904092,0.05135130799953913,3.2623273379995226,110,128,400,579.6113385974407,4.528213582792506
1773753802.9737587,1.0292274951934814,179.744,1530.0,877.0,87.0,89.01863098144531,0.05129194259643555,9.219418930053711,decode,,req-736b67d2-20c8-4526-ae19-fcd436904092,0.05135130799953913,3.2623273379995226,110,128,400,579.6113385974407,4.528213582792506
1773753803.026508,1.0819768905639648,178.763,1530.0,877.0,87.0,89.01863098144531,0.0527493953704834,9.429640164613724,decode,,req-736b67d2-20c8-4526-ae19-fcd436904092,0.05135130799953913,3.2623273379995226,110,128,400,579.6113385974407,4.528213582792506
1773753803.0777805,1.133249282836914,181.921,1530.0,877.0,87.0,89.01863098144531,0.05127239227294922,9.327524874687194,decode,,req-736b67d2-20c8-4526-ae19-fcd436904092,0.05135130799953913,3.2623273379995226,110,128,400,579.6113385974407,4.528213582792506
1773753803.129041,1.1845097541809082,180.101,1530.0,877.0,87.0,89.01863098144531,0.05126047134399414,9.232062149524689,decode,,req-736b67d2-20c8-4526-ae19-fcd436904092,0.05135130799953913,3.2623273379995226,110,128,400,579.6113385974407,4.528213582792506
1773753803.1803005,1.235769271850586,156.918,1530.0,877.0,87.0,89.01863098144531,0.051259517669677734,8.043540993690492,decode,,req-736b67d2-20c8-4526-ae19-fcd436904092,0.05135130799953913,3.2623273379995226,110,128,400,579.6113385974407,4.528213582792506
1773753803.231602,1.2870707511901855,179.131,1530.0,877.0,87.0,89.01863098144531,0.05130147933959961,9.189685295581818,decode,,req-736b67d2-20c8-4526-ae19-fcd436904092,0.05135130799953913,3.2623273379995226,110,128,400,579.6113385974407,4.528213582792506
1773753803.2829099,1.338378667831421,179.616,1530.0,877.0,86.0,89.01863098144531,0.05130791664123535,9.215722755432129,decode,,req-736b67d2-20c8-4526-ae19-fcd436904092,0.05135130799953913,3.2623273379995226,110,128,400,579.6113385974407,4.528213582792506
1773753803.334272,1.3897407054901123,180.832,1530.0,877.0,86.0,89.01863098144531,0.051362037658691406,9.287899993896485,decode,,req-736b67d2-20c8-4526-ae19-fcd436904092,0.05135130799953913,3.2623273379995226,110,128,400,579.6113385974407,4.528213582792506
1773753803.390608,1.4460768699645996,180.952,1530.0,877.0,86.0,89.01863098144531,0.056336164474487305,10.194141633987426,decode,,req-736b67d2-20c8-4526-ae19-fcd436904092,0.05135130799953913,3.2623273379995226,110,128,400,579.6113385974407,4.528213582792506
1773753803.4418678,1.4973366260528564,165.547,1530.0,877.0,86.0,89.01863098144531,0.051259756088256836,8.485898841142655,decode,,req-736b67d2-20c8-4526-ae19-fcd436904092,0.05135130799953913,3.2623273379995226,110,128,400,579.6113385974407,4.528213582792506
1773753803.4931471,1.5486159324645996,177.19,1530.0,877.0,86.0,89.01863098144531,0.051279306411743164,9.086180303096771,decode,,req-736b67d2-20c8-4526-ae19-fcd436904092,0.05135130799953913,3.2623273379995226,110,128,400,579.6113385974407,4.528213582792506
1773753803.544428,1.5998969078063965,176.705,1530.0,877.0,86.0,89.01863098144531,0.051280975341796875,9.061604747772217,decode,,req-736b67d2-20c8-4526-ae19-fcd436904092,0.05135130799953913,3.2623273379995226,110,128,400,579.6113385974407,4.528213582792506
1773753803.5957024,1.6511712074279785,178.645,1530.0,877.0,86.0,89.01863098144531,0.05127429962158203,9.159897255897523,decode,,req-736b67d2-20c8-4526-ae19-fcd436904092,0.05135130799953913,3.2623273379995226,110,128,400,579.6113385974407,4.528213582792506
1773753803.6470976,1.702566385269165,176.705,1530.0,877.0,87.0,89.01863098144531,0.05139517784118652,9.081784900426864,decode,,req-736b67d2-20c8-4526-ae19-fcd436904092,0.05135130799953913,3.2623273379995226,110,128,400,579.6113385974407,4.528213582792506
1773753803.6983516,1.7538204193115234,178.894,1530.0,877.0,87.0,89.01863098144531,0.0512540340423584,9.169039165973663,decode,,req-736b67d2-20c8-4526-ae19-fcd436904092,0.05135130799953913,3.2623273379995226,110,128,400,579.6113385974407,4.528213582792506
1773753803.7496154,1.805084228515625,178.528,1530.0,877.0,87.0,89.01863098144531,0.05126380920410156,9.152025329589843,decode,,req-736b67d2-20c8-4526-ae19-fcd436904092,0.05135130799953913,3.2623273379995226,110,128,400,579.6113385974407,4.528213582792506
1773753803.8008952,1.8563640117645264,178.41,1530.0,877.0,87.0,89.01863098144531,0.05127978324890137,9.148826129436493,decode,,req-736b67d2-20c8-4526-ae19-fcd436904092,0.05135130799953913,3.2623273379995226,110,128,400,579.6113385974407,4.528213582792506
1773753803.8521953,1.9076640605926514,176.336,1530.0,877.0,87.0,89.01863098144531,0.051300048828125,9.046045410156252,decode,,req-736b67d2-20c8-4526-ae19-fcd436904092,0.05135130799953913,3.2623273379995226,110,128,400,579.6113385974407,4.528213582792506
1773753803.9043941,1.9598629474639893,181.071,1530.0,877.0,87.0,89.01863098144531,0.05219888687133789,9.451704644680023,decode,,req-736b67d2-20c8-4526-ae19-fcd436904092,0.05135130799953913,3.2623273379995226,110,128,400,579.6113385974407,4.528213582792506
1773753803.9556615,2.0111303329467773,179.982,1530.0,877.0,88.0,89.01863098144531,0.051267385482788086,9.227206573963166,decode,,req-736b67d2-20c8-4526-ae19-fcd436904092,0.05135130799953913,3.2623273379995226,110,128,400,579.6113385974407,4.528213582792506
1773753804.0069582,2.062427043914795,179.982,1530.0,877.0,88.0,89.01863098144531,0.05129671096801758,9.23248463344574,decode,,req-736b67d2-20c8-4526-ae19-fcd436904092,0.05135130799953913,3.2623273379995226,110,128,400,579.6113385974407,4.528213582792506
1773753804.058201,2.1136698722839355,180.586,1530.0,877.0,88.0,89.01863098144531,0.051242828369140625,9.25373740386963,decode,,req-736b67d2-20c8-4526-ae19-fcd436904092,0.05135130799953913,3.2623273379995226,110,128,400,579.6113385974407,4.528213582792506
1773753804.110578,2.1660468578338623,181.436,1530.0,877.0,88.0,89.01863098144531,0.05237698554992676,9.503070750236512,decode,,req-736b67d2-20c8-4526-ae19-fcd436904092,0.05135130799953913,3.2623273379995226,110,128,400,579.6113385974407,4.528213582792506
1773753804.161884,2.217352867126465,179.616,1530.0,877.0,87.0,89.01863098144531,0.05130600929260254,9.215380165100099,decode,,req-736b67d2-20c8-4526-ae19-fcd436904092,0.05135130799953913,3.2623273379995226,110,128,400,579.6113385974407,4.528213582792506
1773753804.2131464,2.268615245819092,179.497,1530.0,877.0,87.0,89.01863098144531,0.05126237869262695,9.201443188190462,decode,,req-736b67d2-20c8-4526-ae19-fcd436904092,0.05135130799953913,3.2623273379995226,110,128,400,579.6113385974407,4.528213582792506
1773753804.2644215,2.319890260696411,180.101,1530.0,877.0,87.0,89.01863098144531,0.051275014877319336,9.23468145442009,decode,,req-736b67d2-20c8-4526-ae19-fcd436904092,0.05135130799953913,3.2623273379995226,110,128,400,579.6113385974407,4.528213582792506
1773753804.3156798,2.3711485862731934,181.556,1530.0,877.0,87.0,89.01863098144531,0.05125832557678223,9.306256558418275,decode,,req-736b67d2-20c8-4526-ae19-fcd436904092,0.05135130799953913,3.2623273379995226,110,128,400,579.6113385974407,4.528213582792506
1773753804.3671613,2.4226300716400146,173.794,1530.0,877.0,87.0,89.01863098144531,0.05148148536682129,8.94717326784134,decode,,req-736b67d2-20c8-4526-ae19-fcd436904092,0.05135130799953913,3.2623273379995226,110,128,400,579.6113385974407,4.528213582792506
1773753804.418403,2.4738717079162598,167.973,1530.0,877.0,87.0,89.01863098144531,0.05124163627624512,8.607211370229722,decode,,req-736b67d2-20c8-4526-ae19-fcd436904092,0.05135130799953913,3.2623273379995226,110,128,400,579.6113385974407,4.528213582792506
1773753804.4711146,2.526583433151245,165.438,1530.0,877.0,87.0,89.01863098144531,0.05271172523498535,8.720522399425507,decode,,req-736b67d2-20c8-4526-ae19-fcd436904092,0.05135130799953913,3.2623273379995226,110,128,400,579.6113385974407,4.528213582792506
1773753804.522385,2.5778536796569824,171.369,1530.0,877.0,87.0,89.01863098144531,0.051270246505737305,8.786130873441696,decode,,req-736b67d2-20c8-4526-ae19-fcd436904092,0.05135130799953913,3.2623273379995226,110,128,400,579.6113385974407,4.528213582792506
1773753804.5736473,2.6291160583496094,171.482,1530.0,877.0,87.0,89.01863098144531,0.05126237869262695,8.790575222969055,decode,,req-736b67d2-20c8-4526-ae19-fcd436904092,0.05135130799953913,3.2623273379995226,110,128,400,579.6113385974407,4.528213582792506
1773753804.6249046,2.680373430252075,170.398,1530.0,877.0,87.0,89.01863098144531,0.05125737190246582,8.734153657436371,decode,,req-736b67d2-20c8-4526-ae19-fcd436904092,0.05135130799953913,3.2623273379995226,110,128,400,579.6113385974407,4.528213582792506
1773753804.67644,2.7319087982177734,170.398,1530.0,877.0,87.0,89.01863098144531,0.05153536796569824,8.781523630619049,decode,,req-736b67d2-20c8-4526-ae19-fcd436904092,0.05135130799953913,3.2623273379995226,110,128,400,579.6113385974407,4.528213582792506
1773753804.7277088,2.783177614212036,167.862,1530.0,877.0,87.0,89.01863098144531,0.051268815994262695,8.606085990428925,decode,,req-736b67d2-20c8-4526-ae19-fcd436904092,0.05135130799953913,3.2623273379995226,110,128,400,579.6113385974407,4.528213582792506
1773753804.7791476,2.8346164226531982,173.309,1530.0,877.0,87.0,89.01863098144531,0.05143880844116211,8.914808452129364,decode,,req-736b67d2-20c8-4526-ae19-fcd436904092,0.05135130799953913,3.2623273379995226,110,128,400,579.6113385974407,4.528213582792506
1773753804.8317962,2.8872649669647217,174.394,1530.0,877.0,88.0,89.01863098144531,0.05264854431152344,9.18159023666382,decode,,req-736b67d2-20c8-4526-ae19-fcd436904092,0.05135130799953913,3.2623273379995226,110,128,400,579.6113385974407,4.528213582792506
1773753804.883311,2.938779830932617,174.764,1530.0,877.0,88.0,89.01863098144531,0.05151486396789551,9.002943686485292,decode,,req-736b67d2-20c8-4526-ae19-fcd436904092,0.05135130799953913,3.2623273379995226,110,128,400,579.6113385974407,4.528213582792506
1773753804.9345794,2.9900481700897217,156.918,1530.0,877.0,88.0,89.01863098144531,0.05126833915710449,8.044925243854523,decode,,req-736b67d2-20c8-4526-ae19-fcd436904092,0.05135130799953913,3.2623273379995226,110,128,400,579.6113385974407,4.528213582792506
1773753804.9968765,3.0523452758789062,178.528,1530.0,877.0,85.0,89.01863098144531,0.06229710578918457,11.121777702331542,decode,,req-736b67d2-20c8-4526-ae19-fcd436904092,0.05135130799953913,3.2623273379995226,110,128,400,579.6113385974407,4.528213582792506
1773753805.0481253,3.1035940647125244,179.497,1530.0,877.0,85.0,89.01863098144531,0.051248788833618164,9.19900384926796,decode,,req-736b67d2-20c8-4526-ae19-fcd436904092,0.05135130799953913,3.2623273379995226,110,128,400,579.6113385974407,4.528213582792506
1773753805.0993965,3.154865264892578,179.497,1530.0,877.0,85.0,89.01863098144531,0.05127120018005371,9.203026618719102,decode,,req-736b67d2-20c8-4526-ae19-fcd436904092,0.05135130799953913,3.2623273379995226,110,128,400,579.6113385974407,4.528213582792506
1773753805.1506584,3.206127166748047,178.894,1530.0,877.0,89.0,89.01863098144531,0.05126190185546875,9.170446670532227,decode,,req-736b67d2-20c8-4526-ae19-fcd436904092,0.05135130799953913,3.2623273379995226,110,128,400,579.6113385974407,4.528213582792506
1773753805.201941,3.2574098110198975,181.921,1530.0,877.0,89.0,89.01863098144531,0.051282644271850586,9.32938992857933,decode,,req-736b67d2-20c8-4526-ae19-fcd436904092,0.05135130799953913,3.2623273379995226,110,128,400,579.6113385974407,4.528213582792506
